,symbol
2046,LJPC
2047,TREX
2048,FTS
2049,CCS
2050,CHUY
2051,CLB
2052,CTRN
2053,VSTM
2054,CIT
2055,UTI
2056,GPL
2057,INTT
2058,IBP
2059,CENT
2060,SPTN
2061,NSIT
2062,AMRS
2063,EQBK
2064,SEAC
2065,RNGR
2066,ARGX
2067,RACE
2068,STKL
2069,ROL
2070,KOP
2071,STAA
2072,LFUS
2073,CYBR
2074,APOG
2075,MPWR
2076,MBIN
2077,HI
2078,FELE
2079,SSB
2080,BTCM
2081,ADMA
2082,GLP
2083,ITRN
2084,RYB
2085,MAIN
2086,LANC
2087,CHDN
2088,DQ
2089,TYL
2090,AKTS
2091,SLP
2092,RICK
2093,AVAL
2094,ENTA
2095,EXPO
2096,FRGI
2097,HBIO
2098,DAKT
2099,AAON
2100,SKY
2101,NSTG
2102,MOV
2103,GTS
2104,CDMO
2105,ARC
2106,KFY
2107,GIB
2108,BCEI
2109,DFIN
2110,NNI
2111,FLDM
2112,COGT
2113,VYNT
2114,RMAX
2115,CRVS
2116,HRI
2117,LDL
2118,PRLB
2119,MMI
2120,CR
2121,CEQP
2122,CRWS
2123,LNN
2124,TCBK
2125,SNDX
2126,INGN
2127,GSBC
2128,PEN
2129,AGR
2130,ANIP
2131,CETX
2132,GNCA
2133,LQDT
2134,TKC
2135,CRK
2136,FATE
2137,NWN
2138,OSS
2139,TSQ
2140,CODI
2141,PBPB
2142,TACO
2143,AVAV
2144,IPGP
2145,TTOO
2146,SAM
2147,DSX
2148,AMPH
2149,CNMD
2150,NDLS
2151,ABCB
2152,BPMP
2153,CYTK
2154,NTGR
2155,FONR
2156,UNF
2157,RDWR
2158,GIFI
2159,BGSF
2160,CACC
2161,OSIS
2162,NEP
2163,EPM
2164,CNA
2165,CRY
2166,LAUR
2167,SSD
2168,AMBC
2169,TSLX
2170,PVAC
2171,TNC
2172,PNNT
2173,AGIO
2174,UGP
2175,CO
2176,TDY
2177,SFE
2178,RUTH
2179,SRCE
2180,HURN
2181,MNDO
2182,EARS
2183,SRI
2184,WLDN
2185,MEI
2186,SBSI
2187,OPTT
2188,WSC
2189,QCRH
2190,HSKA
2191,USPH
2192,JOE
2193,RMR
2194,CARA
2195,CMRX
2196,WATT
2197,CEI
2198,TARO
2199,SBCF
2200,TRTN
2201,NNBR
2202,SBT
2203,PARR
2204,SSTI
2205,NNA
2206,PRPO
2207,SPKE
2208,REX
2209,EXTN
2210,FRME
2211,IDCC
2212,ROLL
2213,NSSC
2214,NEO
2215,GLOB
2216,EMKR
2217,BNED
2218,FBNC
2219,SLRC
2220,CPF
2221,MTBC
2222,NEON
2223,NXE
2224,PBFX
2225,RCUS
2226,AMRC
2227,SD
2228,EGLE
2229,MTEM
2230,EGBN
2231,THG
2232,NOAH
2233,IDA
2234,MED
2235,FRBK
2236,PEBO
2237,ODT
2238,LOB
2239,MCRI
2240,CRNT
2241,WMK
2242,IDT
2243,INSG
2244,TNP
2245,NGS
2246,CPSI
2247,AGS
2248,SCPH
2249,GPRK
2250,CDXC
2251,BBSI
2252,FOR
2253,VLRS
2254,ASMB
2255,CIR
2256,FARO
2257,THR
2258,RNR
2259,VWTR
2260,CHE
2261,JRVR
2262,NBTB
2263,CMTL
2264,CRSP
2265,DHX
2266,IVAC
2267,KFRC
2268,CDTX
2269,CNOB
2270,GLAD
2271,UFCS
2272,CCMP
2273,TRS
2274,NSP
2275,MEIP
2276,CLNE
2277,OMEX
2278,CBU
2279,XENT
2280,TCON
2281,NX
2282,STRA
2283,JAKK
2284,NERV
2285,ATNX
2286,NYMX
2287,ALNA
2288,MYO
2289,PDFS
2290,MVIS
2291,TBK
2292,PFSI
2293,AQN
2294,FIBK
2295,GPX
2296,MARK
2297,OPTN
2298,BLCM
2299,FFIN
2300,RGNX
2301,APPF
2302,KE
2303,ASR
2304,MBRX
2305,AFMD
2306,ASYS
2307,APEI
2308,GORO
2309,MN
2310,AFI
2311,VICR
2312,MORN
2313,EIGR
2314,ATRC
2315,ICD
2316,CW
2317,APLS
2318,ALE
2319,Y
2320,HZN
2321,UEIC
2322,AUTO
2323,CKPT
2324,IDN
2325,KOF
2326,LYTS
2327,PHI
2328,ORA
2329,CMPR
2330,ESTE
2331,SRDX
2332,OCUL
2333,WSBC
2334,PFBC
2335,CARG
2336,EMAN
2337,EPZM
2338,LX
2339,AIMC
2340,MFNC
2341,LEJU
2342,HMTV
2343,PAC
2344,CTEK
2345,PLX
2346,NVEE
2347,ATRO
2348,CFRX
2349,AZZ
2350,IO
2351,BLX
2352,ENSG
2353,CYBE
2354,AMTX
2355,ICL
2356,RWLK
2357,NBEV
2358,ECOL
2359,SMHI
2360,SHEN
2361,ITI
2362,HNI
2363,LPTX
2364,NEU
2365,FSS
2366,HCI
2367,IFMK
2368,FRPH
2369,MRIN
2370,NLST
2371,PRTS
2372,VBTX
2373,FRO
2374,HY
2375,BCPC
2376,CLH
2377,USNA
2378,OTTR
2379,VBIV
2380,TBPH
2381,WPP
2382,PAHC
2383,QUIK
2384,ALDX
2385,ONTX
2386,TREC
2387,WWR
2388,MATX
2389,HCKT
2390,BOMN
2391,WSBF
2392,PKE
2393,MAXR
2394,JAGX
2395,CSII
2396,OXM
2397,PFLT
2398,CMT
2399,ALGT
2400,MFIN
2401,FNHC
2402,FSV
2403,NAUH
2404,RDI
2405,SCON
2406,SMLP
2407,HTBK
2408,CLXT
2409,KNSL
2410,METC
2411,NEOG
2412,WTS
2413,HMST
2414,FFIC
2415,ECOM
2416,CEO
2417,GALT
2418,BBW
2419,IMKTA
2420,RAIL
2421,INPX
2422,INDB
2423,AUPH
2424,TR
2425,CABO
2426,LCUT
2427,ERIE
2428,AAC
2429,HSTM
2430,AGM
2431,DFFN
2432,VIVE
2433,FIX
2434,FDUS
2435,ANAT
2436,CIVB
2437,RKDA
2438,OFIX
2439,KVHI
2440,TTGT
2441,ARCB
2442,WABC
2443,ACRX
2444,CAI
2445,CNBKA
2446,GLMD
2447,GLOP
2448,LODE
2449,MDWD
2450,MG
2451,NOVN
2452,TANH
2453,VHC
2454,ZSAN
2455,VHI
2456,PUK
2457,CCXI
2458,UBFO
2459,CNXN
2460,JAX
2461,FRST
2462,DLB
2463,HAYN
2464,TCX
2465,TPB
2466,KIN
2467,MACK
2468,ACST
2469,FFWM
2470,BIP
2471,CAC
2472,NATH
2473,ANDE
2474,MCS
2475,CIA
2476,CLW
2477,AMRK
2478,ATHX
2479,COOL
2480,DGII
2481,KRYS
2482,NTIP
2483,ORN
2484,PLXP
2485,SLGL
2486,VLGEA
2487,YTRA
2488,MKL
2489,WRLD
2490,FICO
2491,GRC
2492,PZN
2493,SYBT
2494,HWKN
2495,SJW
2496,GFF
2497,CEVA
2498,FLY
2499,AGX
2500,XOMA
2501,SMP
2502,NVIV
2503,GNK
2504,HCCI
2505,KIDS
2506,PULM
2507,SCYX
2508,SECO
2509,XPL
2510,EIG
2511,CHCO
2512,NXTD
2513,IBCP
2514,INSW
2515,CHT
2516,MBWM
2517,RCKY
2518,KAMN
2519,USM
2520,POWI
2521,TDW
2522,HIL
2523,OOMA
2524,NTRA
2525,PGC
2526,UVE
2527,ATAX
2528,MBOT
2529,MIXT
2530,MOTS
2531,MTL
2532,NEXT
2533,NFBK
2534,NL
2535,USEG
2536,SHG
2537,APTO
2538,REV
2539,EGY
2540,MRSN
2541,SYX
2542,GHM
2543,GCO
2544,VIRX
2545,JBSS
2546,RGR
2547,LPTH
2548,TTEC
2549,FISI
2550,VCYT
2551,CGEN
2552,MOFG
2553,NVR
2554,RNST
2555,ULBI
2556,ESE
2557,FBMS
2558,ACIU
2559,KELYA
2560,TMP
2561,SQBG
2562,IMOS
2563,SPOK
2564,ABTX
2565,CAMT
2566,HMLP
2567,MCBC
2568,NRP
2569,PLUS
2570,SELB
2571,THFF
2572,GDP
2573,RFIL
2574,NCSM
2575,PRFT
2576,PFS
2577,CSWI
2578,TPHS
2579,BLBD
2580,NCNA
2581,KMPH
2582,CDTI
2583,ZLAB
2584,AMSC
2585,RCKT
2586,TGB
2587,YRD
2588,GAIN
2589,LRN
2590,RAVN
2591,MBIO
2592,CLSN
2593,HLG
2594,IFRX
2595,KNOP
2596,MMAC
2597,OCX
2598,RENN
2599,VRTV
2600,WKHS
2601,CLLS
2602,JJSF
2603,NTEC
2604,TTEK
2605,CCF
2606,IHG
2607,BATRA
2608,FBIO
2609,BSRR
2610,EDUC
2611,NVMI
2612,FLXS
2613,VALU
2614,RIBT
2615,MYE
2616,GLPG
2617,RLGT
2618,FC
2619,NC
2620,APT
2621,EVI
2622,AGRX
2623,AGTC
2624,ALLT
2625,CBIO
2626,CEA
2627,CNET
2628,DCPH
2629,HBB
2630,HBP
2631,HOFT
2632,ICLK
2633,ISTR
2634,KBAL
2635,LNDC
2636,NWPX
2637,RM
2638,SYRS
2639,UTL
2640,WNEB
2641,ZEUS
2642,SCL
2643,SALM
2644,NEWT
2645,NH
2646,HBMD
2647,SPNE
2648,FORR
2649,NTP
2650,STRL
2651,MRUS
2652,RILY
2653,IMUC
2654,STCN
2655,MMLP
2656,HBNC
2657,CUE
2658,INFU
2659,MGNX
2660,AMEH
2661,STN
2662,AXSM
2663,GHC
2664,DCOM
2665,AMOT
2666,BKEP
2667,BWFG
2668,CSV
2669,CVU
2670,EBF
2671,FMBH
2672,GEOS
2673,HNP
2674,HTBX
2675,INBK
2676,KALV
2677,LIND
2678,MCRB
2679,NTWK
2680,PANL
2681,REPH
2682,TYHT
2683,MRAM
2684,KALA
2685,WDFC
2686,BCBP
2687,NP
2688,PSTI
2689,BHB
2690,FVE
2691,WTM
2692,LILA
2693,IBIO
2694,IEP
2695,LMNR
2696,VNRX
2697,AGLE
2698,RYTM
2699,CELH
2700,WEYS
2701,SBOW
2702,CERC
2703,ALOT
2704,RBB
2705,STKS
2706,VOXX
2707,ESGR
2708,RIOT
2709,ASND
2710,BSM
2711,BTAI
2712,CRMT
2713,CVCY
2714,CWCO
2715,EHTH
2716,GROW
2717,KINS
2718,MPX
2719,MRLN
2720,NETE
2721,ORAN
2722,PCYG
2723,QIWI
2724,UFAB
2725,USAK
2726,UTSI
2727,VERI
2728,WHG
2729,FENC
2730,FARM
2731,CTBB
2732,ANIK
2733,SVRA
2734,TG
2735,BUSE
2736,HONE
2737,IESC
2738,LITB
2739,SMBC
2740,VCTR
2741,KAI
2742,PRQR
2743,FCBC
2744,MHO
2745,UTMD
2746,PCOM
2747,ATNI
2748,SCM
2749,AIRG
2750,BOSC
2751,CATB
2752,CDLX
2753,CNTY
2754,DAIO
2755,EOLS
2756,GECC
2757,HEAR
2758,IOR
2759,MRCC
2760,MTNB
2761,NPK
2762,POWL
2763,PWOD
2764,RSLS
2765,SEED
2766,SOJC
2767,STON
2768,TGLS
2769,TITN
2770,TLYS
2771,ZYNE
2772,CTG
2773,PCYO
2774,SNOA
2775,DXYN
2776,CYRX
2777,COKE
2778,GSL
2779,TRC
2780,KNDI
2781,NSPR
2782,RDHL
2783,PFSW
2784,CLAR
2785,PLOW
2786,TWIN
2787,SYNL
2788,CCLP
2789,FNWB
2790,TRT
2791,TSBK
2792,VPG
2793,NHC
2794,INFI
2795,VSEC
2796,MGEE
2797,CVCO
2798,CAPL
2799,SP
2800,STBA
2801,MSN
2802,TBNK
2803,BFIN
2804,BSPM
2805,DKL
2806,ACGLP
2807,ACH
2808,ALG
2809,ARKR
2810,ATOS
2811,AXU
2812,BIOL
2813,CBTX
2814,CGNT
2815,CIGI
2816,CREG
2817,DNN
2818,DTW
2819,DUKH
2820,GENC
2821,IOSP
2822,MNOV
2823,NURO
2824,NVEC
2825,OVID
2826,PBIP
2827,PCTI
2828,PLM
2829,PLSE
2830,RBCAA
2831,RVP
2832,SAL
2833,SRAX
2834,SUNS
2835,VET
2836,WF
2837,JP
2838,BCH
2839,IX
2840,SNGX
2841,NINE
2842,CSBR
2843,SPNS
2844,FF
2845,AVGR
2846,ACMR
2847,GWRS
2848,PRK
2849,PFBI
2850,CCBG
2851,IMH
2852,BMRC
2853,AC
2854,DHIL
2855,ESSA
2856,FFNW
2857,CELC
2858,OPY
2859,BOCH
2860,KWR
2861,CMSA
2862,FCNCA
2863,XONE
2864,WTBA
2865,ULH
2866,ACHV
2867,ALT
2868,ARD
2869,AROW
2870,AUMN
2871,AZRE
2872,BANF
2873,BELFB
2874,BYFC
2875,CELP
2876,NUWE
2877,CHMG
2878,CMCL
2879,COE
2880,CPIX
2881,CGRN
2882,CSTR
2883,DRIO
2884,ELSE
2885,ESLT
2886,EVOL
2887,FRBA
2888,FRSX
2889,GASS
2890,GBLI
2891,GPP
2892,IPDN
2893,JOUT
2894,KEQU
2895,LIFE
2896,LORL
2897,LPCN
2898,LTBR
2899,MHH
2900,MLR
2901,MYSZ
2902,NEPT
2903,NODK
2904,NTIC
2905,OBLN
2906,OFS
2907,PAR
2908,PIXY
2909,QUMU
2910,RDCM
2911,RELL
2912,RILYG
2913,SDPI
2914,SEII
2915,SGC
2916,SMBK
2917,SOJB
2918,SPKEP
2919,SPRT
2920,STRS
2921,TGA
2922,TIG
2923,TIPT
2924,TTNP
2925,TVC
2926,VTVT
2927,WSTL
2928,LMRK
2929,VRTS
2930,MBII
2931,FWP
2932,YORW
2933,TGEN
2934,SENEA
2935,BMTC
2936,CCRC
2937,EML
2938,CPTA
2939,PFMT
2940,CRVL
2941,BBU
2942,PMBC
2943,ALBO
2944,URGN
2945,BH
2946,JYNT
2947,GRBK
2948,FNLC
2949,MBCN
2950,NKSH
2951,AMNB
2952,CHSCM
2953,GPJA
2954,CHSCN
2955,HBANO
2956,CFFI
2957,ATXI
2958,EDN
2959,SHBI
2960,CWBR
2961,MXC
2962,FIEU
2963,IRIX
2964,CYAD
2965,XELA
2966,UFPT
2967,WIRE
2968,MYMD
2969,TCFC
2970,GBL
2971,ATRI
2972,BRID
2973,AUBN
2974,DWSN
2975,OMP
2976,JOB
2977,OVBC
2978,AE
2979,AHPI
2980,AMSF
2981,AP
2982,APWC
2983,ARCT
2984,ASPN
2985,AWRE
2986,AZRX
2987,BCTF
2988,BDR
2989,BLPH
2990,BNSO
2991,BSET
2992,BWEN
2993,CASS
2994,CHEK
2995,CHSCL
2996,CIDM
2997,CLWT
2998,CPAC
2999,CTS
3000,CULP
3001,CVV
3002,CYCC
3003,CZWI
3004,DLA
3005,DWIN
3006,EBTC
3007,EDAP
3008,EKSO
3009,EMP
3010,ENJ
3011,ESP
3012,EYES
3013,FCCY
3014,FLL
3015,FMAO
3016,FMNB
3017,FSTR
3018,FTEK
3019,GNE
3020,GSBD
3021,GURE
3022,HALL
3023,HESM
3024,IIN
3025,IRMD
3026,ISNS
3027,JRJC
3028,KEN
3029,LAC
3030,LFVN
3031,LMB
3032,LOV
3033,LYL
3034,MACQW
3035,MAGS
3036,MCB
3037,MGIC
3038,MLVF
3039,MOSY
3040,MSP
3041,NAII
3042,BTX
3043,NVFY
3044,OGEN
3045,OIIM
3046,OPNT
3047,OSN
3048,PBCTP
3049,PERI
3050,PFIE
3051,PHX
3052,PKOH
3053,POLA
3054,PPIH
3055,PPSI
3056,RAVE
3057,RETO
3058,RGLS
3059,RVSB
3060,RZB
3061,SANW
3062,SGBX
3063,SGOC
3064,SLS
3065,SMIT
3066,SMMF
3067,SPLP
3068,SRLP
3069,STAF
3070,STRM
3071,STRT
3072,SYN
3073,TANNI
3074,TBB
3075,TDA
3076,TENX
3077,TESS
3078,TNXP
3079,TPL
3080,TRIB
3081,UFI
3082,USAU
3083,UUU
3084,UZA
3085,VJET
3086,VVPR
3087,WHF
3088,WYY
3089,XENE
3090,XTNT
3091,YECO
3092,YGYI
3093,ZDGE
3094,ZNH
3095,MTLS
3096,CSSE
3097,MSEX
3098,HGH
3099,PED
3100,SEB
3101,SFST
3102,FIGY
3103,SHI
3104,LCNB
3105,PZG
3106,UG
3107,NES
3108,WLFC
3109,ACER
3110,BSWN
3111,EVBN
3112,GCBC
3113,DTJ
3114,PLPC
3115,FBIZ
3116,CLIR
3117,FEEU
3118,AMSWA
3119,RZA
3120,MKGI
3121,MIND
3122,IRCP
3123,RUSHB
3124,NCBS
3125,LWAY
3126,FCCO
3127,SLCT
3128,OFED
3129,SINO
3130,NWLI
3131,CATC
3132,SAFT
3133,SGRP
3134,TPVG
3135,ICAD
3136,MICT
3137,NRIM
3138,EBMT
3139,ICBK
3140,FGBI
3141,GRVY
3142,HIFS
3143,HX
3144,ITIC
3145,MLAB
3146,PEBK
3147,PVBC
3148,SBFG
3149,SGMA
3150,SMMT
3151,TAC
3152,TCI
3153,AAMC
3154,AAME
3155,AAU
3156,ACGLO
3157,ACNB
3158,ACU
3159,ACY
3160,ADOM
3161,ADRA
3162,ADZ
3163,AEB
3164,AEY
3165,AEZS
3166,AFHBL
3167,AGA
3168,AGF
3169,AHC
3170,AHPAU
3171,AIHS
3172,AINC
3173,AIRI
3174,AIRT
3175,AIW
3176,AJXA
3177,AKTX
3178,ALCO
3179,ALJJ
3180,ALPN
3181,ALRN
3182,AMOV
3183,AMRB
3184,AMS
3185,APDN
3186,APEN
3187,APOP
3188,APOPW
3189,AQB
3190,ARCW
3191,ARL
3192,ARTNA
3193,ARTW
3194,ASM
3195,ASPU
3196,ASRV
3197,ASTC
3198,OWL
3199,ATEC
3200,ATLC
3201,ATLO
3202,AUDC
3203,AVNW
3204,AWX
3205,AXR
3206,BALB
3207,NOTV
3208,BBDO
3209,BCAC
3210,BCACU
3211,BCACW
3212,BCLI
3213,BDD
3214,BDL
3215,BELFA
3216,BEP
3217,BFRA
3218,BHACU
3219,BJJN
3220,BJO
3221,BKEPP
3222,BKSC
3223,BKYI
3224,BLFS
3225,BLIN
3226,BLNG
3227,BLNK
3228,BLNKW
3229,BMRA
3230,BNTC
3231,BOKFL
3232,BOM
3233,BOS
3234,BOTJ
3235,BOXL
3236,BPTH
3237,BRN
3238,NRXP
3239,NRXPW
3240,BRQS
3241,BSQR
3242,BTN
3243,BUR
3244,BVXV
3245,BWV
3246,BYSI
3247,CAAS
3248,CAFE
3249,CANF
3250,CAPR
3251,CARV
3252,CBAN
3253,CBFV
3254,CBLI
3255,CCM
3256,CCNE
3257,CCUR
3258,CCZ
3259,CDMOP
3260,CEMI
3261,CETXP
3262,CETXW
3263,CFBK
3264,CGA
3265,CHCI
3266,CHMA
3267,CHNR
3268,CHOC
3269,CHSCO
3270,CHSCP
3271,CINR
3272,CIX
3273,CIZN
3274,CJJD
3275,CKX
3276,CLBS
3277,CLFD
3278,CLGN
3279,CLIRW
3280,CLRB
3281,CLRO
3282,CNFR
3283,COCP
3284,CODA
3285,CODX
3286,COHN
3287,COWB
3288,CPHC
3289,CPSH
3290,CPSS
3291,CPTAG
3292,CPTAL
3293,CRVP
3294,CSPI
3295,CSWC
3296,CTDD
3297,CTHR
3298,CTIB
3299,CTNN
3300,CTXR
3301,CTXRW
3302,CUPM
3303,CVLY
3304,CVM
3305,CVR
3306,CWBC
3307,CXDC
3308,CYAN
3309,CYCCP
3310,CYRN
3311,CYTR
3312,CZNC
3313,DAC
3314,DAG
3315,DARE
3316,DBRT
3317,DCNG
3318,DDP
3319,DEE
3320,DGICB
3321,DGLY
3322,DIRT
3323,DISCB
3324,DIT
3325,DJCO
3326,DLBL
3327,DLHC
3328,DLNG
3329,DLPN
3330,DMLP
3331,DNO
3332,DOGZ
3333,DOTAU
3334,DRD
3335,DRUA
3336,DSWL
3337,DTEA
3338,DVCR
3339,DVD
3340,DXF
3341,DYNT
3342,DYSL
3343,DYY
3344,DZSI
3345,EAI
3346,EAST
3347,EFBI
3348,EFOI
3349,ELC
3350,ELECU
3351,ELLO
3352,ELMD
3353,ELTK
3354,ELVT
3355,EMCF
3356,EMITF
3357,EMLB
3358,EMMS
3359,EMX
3360,ENG
3361,ENO
3362,ENSV
3363,EPIX
3364,EQFN
3365,EQS
3366,ERO
3367,ERYP
3368,ESBK
3369,ESCA
3370,ESEA
3371,ESQ
3372,EVFM
3373,EVGN
3374,EVK
3375,EVLMC
3376,EVOK
3377,EVSTC
3378,EXFO
3379,EYEG
3380,EYEN
3381,EYESW
3382,FAMI
3383,FAT
3384,FBIOP
3385,FCAP
3386,FDBC
3387,FEIM
3388,FFBW
3389,FFHL
3390,FIEG
3391,FITBI
3392,FLGT
3393,FNCB
3394,FNTEU
3395,FOIL
3396,FORD
3397,FORTY
3398,FPAY
3399,FRD
3400,FSBW
3401,FSFG
3402,FSI
3403,FTFT
3404,FUNC
3405,FUSB
3406,FUV
3407,GAINM
3408,GAINN
3409,GAZB
3410,GBB
3411,GBLIL
3412,GBR
3413,GECCL
3414,GECCM
3415,GENE
3416,GEVO
3417,GFED
3418,GFNCP
3419,GIG
3420,GIGM
3421,GILT
3422,GLBS
3423,GLBZ
3424,GMTA
3425,GNTY
3426,GNUS
3427,GRWN
3428,GSIT
3429,GTIM
3430,GTYH
3431,GVP
3432,GWGH
3433,GYRO
3434,HBANN
3435,HBCP
3436,HCAPZ
3437,HEVY
3438,HFBL
3439,HGSH
3440,HIHO
3441,HMNF
3442,HNNA
3443,HNRG
3444,HOVNP
3445,HRZN
3446,HTFA
3447,HURC
3448,HUSA
3449,HVBC
3450,HWBK
3451,HWCC
3452,HYACU
3453,IBA
3454,ICCC
3455,ICCH
3456,ICI
3457,IDXG
3458,IGC
3459,IHC
3460,IKNX
3461,IMMP
3462,IMRN
3463,IMRNW
3464,IMTE
3465,INBKL
3466,INOD
3467,INP
3468,INS
3469,INSE
3470,INTG
3471,INVE
3472,IPIC
3473,IPWR
3474,IROQ
3475,ISDR
3476,ISIG
3477,ISR
3478,ISSC
3479,ITCB
3480,IVOP
3481,IZEA
3482,JCS
3483,JCTCF
3484,JHX
3485,JJAB
3486,JJCB
3487,JJEB
3488,JJGB
3489,JJMB
3490,JJPB
3491,JJSB
3492,JJTB
3493,JJUB
3494,JMP
3495,JSM
3496,JVA
3497,JYN
3498,KBSF
3499,KELYB
3500,KFFB
3501,KFS
3502,KGJI
3503,KIQ
3504,KMDA
3505,KOR
3506,KOSS
3507,KRP
3508,KTCC
3509,KZIA
3510,LACQ
3511,LACQU
3512,LACQW
3513,LAKE
3514,LARK
3515,LAWS
3516,LAZY
3517,LBTYB
3518,LCAHU
3519,LEDD
3520,LEDS
3521,LEU
3522,LGL
3523,LINC
3524,LINK
3525,LIVE
3526,LIVX
3527,NEGG
3528,LMRKO
3529,LMRKP
3530,LND
3531,LONE
3532,LOOP
3533,LSBK
3534,LSTK
3535,LSVX
3536,LSXMB
3537,LTRPB
3538,LTRX
3539,LTSL
3540,LUB
3541,LXFR
3542,MACQ
3543,MACQU
3544,MANU
3545,MAYS
3546,MDLY
3547,MESO
3548,MFLA
3549,MGYR
3550,MHLA
3551,MHNC
3552,MICR
3553,MICTW
3554,MIIIU
3555,MIIIW
3556,MINDP
3557,MLP
3558,MLPS
3559,MLSS
3560,MOXC
3561,MPAC
3562,MPACU
3563,MPACW
3564,MPB
3565,MPVDF
3566,MRBK
3567,MRDNW
3568,MSON
3569,MTBCP
3570,MTEX
3571,MTP
3572,MTSL
3573,MUDS
3574,MUDSU
3575,MUDSW
3576,MVBF
3577,NAKD
3578,NAOV
3579,NATR
3580,NAVB
3581,NBN
3582,NBY
3583,NCTY
3584,NDRA
3585,NDRAW
3586,NEN
3587,NESR
3588,NESRW
3589,NEWA
3590,NGVC
3591,NHTC
3592,NICK
3593,NINI
3594,NMRD
3595,NNDM
3596,NNVC
3597,NSEC
3598,NSS
3599,NSYS
3600,NTZ
3601,NWFL
3602,NWHM
3603,OBAS
3604,OBCI
3605,OBSV
3606,OCC
3607,ODC
3608,OESX
3609,OFLX
3610,OIIL
3611,OILB
3612,OLO
3613,ONG
3614,ONSIZ
3615,ONTXW
3616,OPGN
3617,OPHC
3618,OPOF
3619,ORGS
3620,ORMP
3621,ORRF
3622,OTTW
3623,OVLY
3624,OXBR
3625,OXBRW
3626,PATI
3627,PAVM
3628,PAVMW
3629,PBHC
3630,PDEX
3631,PDLB
3632,PESI
3633,PETZ
3634,PFIN
3635,PFIS
3636,PGMB
3637,PKBK
3638,PLBC
3639,PLG
3640,PMD
3641,PME
3642,PNBK
3643,PNRG
3644,PPLN
3645,PRKR
3646,PROV
3647,PRPH
3648,PRPL
3649,PTM
3650,PTNR
3651,PTSI
3652,PXS
3653,QADB
3654,QBAK
3655,QRHC
3656,QRTEB
3657,RAND
3658,RBCN
3659,RBNC
3660,RCMT
3661,RCON
3662,RDIB
3663,REED
3664,REFR
3665,RELV
3666,RGCO
3667,RILYL
3668,RILYZ
3669,RMBL
3670,RMCF
3671,RNDB
3672,ROLA
3673,RTLA
3674,SAMG
3675,SAR
3676,SBLKZ
3677,SBV
3678,SCKT
3679,SCX
3680,SENEB
3681,SFB
3682,SFBC
3683,SFLA
3684,SGA
3685,SGAR
3686,SGGB
3687,SGLB
3688,SGLBW
3689,SHIP
3690,SHIPW
3691,SHSP
3692,SIEB
3693,SIF
3694,SIFY
3695,SIM
3696,SLMBP
3697,SLNO
3698,SMED
3699,SMSI
3700,SMTS
3701,SNES
3702,SNFCA
3703,SNGXW
3704,SNMP
3705,SOFO
3706,SOL
3707,SPCB
3708,SPI
3709,SPLX
3710,SPRO
3711,SRTS
3712,SSBI
3713,SSKN
3714,SSNT
3715,SSY
3716,STLRU
3717,SUMR
3718,SUNW
3719,SVBI
3720,SVT
3721,SXI
3722,SYPR
3723,SZO
3724,TACT
3725,TAIT
3726,TATT
3727,TAYD
3728,TCBIL
3729,TCCO
3730,TDI
3731,REPX
3732,THST
3733,TIL
3734,TKAT
3735,TMQ
3736,TMSRW
3737,TPVY
3738,TRIL
3739,TRMD
3740,TRNS
3741,TRX
3742,TSRI
3743,TVE
3744,TVIZ
3745,TZOO
3746,UAMY
3747,UBC
3748,UBCP
3749,UBM
3750,UBN
3751,UBOH
3752,UBRT
3753,UHN
3754,UNAM
3755,UNB
3756,UNTY
3757,UONE
3758,UONEK
3759,USAG
3760,USAP
3761,USAS
3762,USDP
3763,USLM
3764,UZC
3765,VII
3766,VIIZ
3767,VIRC
3768,VNCE
3769,VRNA
3770,VTGN
3771,VTNR
3772,VXRT
3773,VXXB
3774,VXZB
3775,WALA
3776,WCFB
3777,WEET
3778,WHLM
3779,WILC
3780,WINA
3781,WRN
3782,WSTG
3783,WTT
3784,WVFC
3785,WVVI
3786,WVVIP
3787,XBIO
3788,XBIT
3789,XELB
3790,XIVH
3791,XTLB
3792,XXV
3793,YRIV
3794,YTEN
3795,ZKIN
3796,ZOM
3797,ZYME
3798,ALC
3799,AMCR
3800,AMRX
3801,HKIB
3802,PLAN
3803,ACA
3804,ARGO
3805,ARLO
3806,AMK
3807,ACB
3808,AVLR
3809,AVNS
3810,AVTR
3811,EQH
3812,AX
3813,BRPM
3814,BCSF
3815,BBDC
3816,BHC
3817,BBAR
3818,BRK-B
3819,BEST
3820,BH-A
3821,BIO-B
3822,BJ
3823,BE
3824,BORR
3825,MNRL
3826,BSIG
3827,BV
3828,BF-A
3829,BF-B
3830,CANG
3831,CGC
3832,CPRI
3833,EBR-B
3834,CDAY
3835,CHRA
3836,CHWY
3837,CWEN
3838,CWEN-A
3839,CNF
3840,CCEP
3841,CFXA
3842,CIG-C
3843,STZ-B
3844,CTK
3845,CNR
3846,CTVA
3847,CRD-A
3848,CRD-B
3849,CWK
3850,DELL
3851,DBI
3852,DSSI
3853,DCUE
3854,DOW
3855,DD
3856,DT
3857,ELAN
3858,ESTC
3859,ESI
3860,AKO-A
3861,AKO-B
3862,DAVA
3863,ET
3864,EQNR
3865,ETRN
3866,EB
3867,EVRG
3868,FPAC
3869,FTCH
3870,FSLY
3871,AGM-A
3872,FVRR
3873,FLNG
3874,FSK
3875,GL
